game_id,Date,tournament,speed,opening,moves,my_color,my_rating,opponent_id,opponent_rating,game_ending,winner,opponent_country,analysis,accuracy,inaccuracy,mistake,blunder
DVaNxUvL,2021-02-23,False,rapid,Horwitz Defense,d4 e6 c4 c5 d5 exd5 cxd5 Nf6 d6 Nc6 e4 Qb6 Nf3 Qb4+ Nc3 Nd4 e5 Nd5 a3 Qb3 Nxd4 cxd4 Qxb3,white,1866,cripypasta2,1853,resign,white,,,,,,
YZnXrVdo,2021-02-23,False,blitz,"Queen's Gambit Declined: Albin Countergambit, Normal Line",d4 d5 c4 e5 dxe5 d4 Nf3 Bb4+ Bd2 Qe7 Qa4+ Nc6 Bxb4 Qxb4+ Qxb4 Nxb4 Na3 Ne7 Nxd4 O-O Ndc2 Nec6 g3 Bf5 Nxb4 Nxb4 Bg2 Rfe8 O-O Rxe5 Rfe1 Rd8 e4 Bg4 Nb5 Nc2 Nxc7 Nxe1 Rxe1 Rd1 Rxd1 Bxd1 Nd5 Bc2 f3 f5 Kf2 fxe4 f4 Re8 Ke3 Bb1 a3 Bd3 Kd4 Bc2 Bf1 Rd8 b4 Re8 c5 Kf7 b5 Ke6 Ne3 Bb3 Bc4+ Kf6 Bxb3 Rd8+ Bd5,white,1902,wcastaneda,1822,resign,white,,0 13 0 90 69 81 79 146 95 234 317 227 238 267 249 300 161 216 226 274 189 211 178 285 213 187 207 342 222 219 55 151 144 164 -158 -167 -184 -159 -189 0 0 0 0 -9 -9 42 -33 -59 -57 -38 -51 0 -50 0 -66 -29 -87 -67 -163 -30 0 29 -150 728 -234 28 -16 807 760 761 778 ,74.0,7.0,1.0,4.0
SctTGOeB,2021-02-23,False,blitz,Pirc Defense: Classical Variation,d4 Nf6 Nc3 g6 e4 d6 Nf3 Bg7 Be3 O-O Bd3 Bg4 O-O Nc6 Be2 e5 dxe5 dxe5 Qxd8 Raxd8 Nd2 Bxe2 Nxe2 Rd7 Rad1 Rfd8 Nc3 Nd4 Nc4 Nc6 f3 Rxd1 Rxd1 Rxd1+ Nxd1 b6 Nc3 Nd7 Kf2 Kf8 Nd5 Nd4 c3 c6 cxd4 cxd5 Nd6 exd4,black,1816,m1chael31,1797,resign,black,,,,,,
8LQL2WJH,2021-02-23,False,blitz,Queen's Gambit Declined: Marshall Defense,d4 d5 c4 Nf6 Nc3 c6 Bg5 Ne4 Nxe4 dxe4 e3 Qa5+ Qd2 Qxg5 Nh3 Qg6 g3 Bxh3 Bxh3 Qh6 Bg2 f5 d5 cxd5 Qxd5 Qc6 Qxf5 e6 Qxe4 Bb4+ Kd1 Qd7+ Ke2 Qd2+ Kf3 O-O+ Kg4 Nd7 Qxe6+ Kh8 Rhd1 Qe2+ Kh3 Nf6 f4 Qh5#,white,1800,nico1976,1822,mate,black,,,,,,
Jzw9eilL,2021-02-23,False,blitz,Pirc Defense,e4 d6 Bc4 Nf6 Nc3 e6 d3 d5 e5 dxc4 exf6 Qxf6 Ne4 Qe5 Nf3 Qa5+ c3 cxd3 Qxd3 Nc6 O-O Qd5 Qe2 Be7 Rd1 Qh5 Ng3 Qg6 Ne5 Nxe5 Qxe5 c6 Ne4 O-O Nd6 Qf6 Qe2 Rd8 Nxc8 Rxd1+ Qxd1 Rxc8 Qd7 Rd8 Bg5 Qxg5,black,1816,nico1976,1805,resign,black,,,,,,
4y4YzNaW,2021-02-23,False,blitz,Pirc Defense,e4 d6 d4 Nf6 Nc3 Nbd7 Be3 e5 f3 Be7 Nge2 c6 Qd2 Qc7 O-O-O h6 g4 b5 h4 Nh7 Bh3 Nb6 b3 a5 dxe5 dxe5 Bxb6 Qxb6 g5 Qc7 Bxc8 Rxc8 Ng3 hxg5 Nf5 Bf8 hxg5 g6 Nh6 Be7 Ng4 Bxg5 Ne3 Bf4 Kb1 Nf6 Rxh8+ Ke7 Rxc8 Qxc8 Qd6+,black,1822,bucanero57,1805,resign,white,,,,,,
voiLtsXp,2021-02-23,False,blitz,Queen's Gambit Declined: Traditional Variation,d4 e6 c4 d5 Nf3 Nf6 Bg5 Be7 e3 c5 dxc5 Bxc5 cxd5 exd5 Nc3 Be6 Bxf6 Qxf6 Nxd5 Qd8 Nc3 Qa5 Qa4+ Qxa4 Nxa4 O-O Nxc5 Bg4 Be2 b6 Nb3 Nd7 O-O Nf6 Rfc1 a5 Rc2 Bf5 Rd2 a4 Nbd4 Be4 Bd3 Rad8 Bxe4 Nxe4 Rc2 Nc5 b3 h6 bxa4 Ra8 Rb1 Rxa4 Rxb6 Ne4 h3 Rfa8 Rbb2 h5 Ne5 f6 Nec6 Nd6 f3,white,1810,bucanero57,1817,outoftime,white,,,,,,
laogTLsf,2021-02-23,False,blitz,Pirc Defense,e4 d6 Bc4 Nf6 Nc3 e6 d3 d5 exd5 exd5 Bb3 Bb4 Bd2 Nc6 a3 Bd6 h3 O-O Nf3 Ne5 Nxe5 Bxe5 O-O Re8 Bg5 c6 Qd2 Bc7 Rfe1 Re6 Ne2 Qd6 Ng3 Bd7 Rxe6 Qxe6 Nf1 Re8 c4 Qe5 Rb1 dxc4 dxc4 Bf5 Rc1 Rd8 Qc2 Bxc2,black,1811,beto_saba,1783,resign,black,,,,,,
DxylrdRD,2021-02-23,False,blitz,King's Indian Defense: Makogonov Variation,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O Be2 h6 Nf3 Kh7 Be3 Nc6 Qd2 e5 d5 Ne7 h4 Nfg8 h5 g5 Nxg5+ hxg5 Bxg5 Bh6 Bxh6 Nxh6 g4 Neg8 g5 Ng4 g6+ fxg6 hxg6+ Kxg6 Rg1 Rxf2 Bxg4 Rxd2 Kxd2 Bxg4 Rxg4+ Kf7 Rf1+ Ke7 Rg7+ Ke8 Rxg8+ Kd7 Rf7+ Kc8 Rxd8+ Kxd8 Rf8+,white,1815,alexcunha,1805,resign,white,,,,,,
jfMtPSrB,2021-02-23,False,blitz,Pirc Defense,e4 d6 d4 Nf6 e5 dxe5 dxe5 Qxd1+ Kxd1 Ng4 Nh3 Nxe5 Bf4 Nbd7 Nc3 g6 Nd5 Kd8 Ng5 h6 Nf3 c6 Nxe5 cxd5 Nxf7+ Ke8 Nxh8 Bg7 Nxg6 Bxb2 Rb1 Bg7 Bb5 a6 Bxd7+ Kxd7 Ne5+ Ke6 Re1 Kf5 Bg3 b5 Nc6 e6 Ne7+ Kf6 Nxc8 Rxc8 Be5+,black,1811,dong_rae_gu,1808,resign,white,,,,,,
owsEsJI6,2021-02-23,False,blitz,Slav Defense: Exchange Variation,d4 c6 c4 d5 cxd5 cxd5 Nc3 Bf5 Nf3 Nc6 Bf4 a6 a3 e6 e3 Nf6 Bd3 Bxd3 Qxd3 Bd6 Bxd6 Qxd6 O-O O-O b4 Rac8 Rac1 Na7 Rfe1 Nb5 Nxb5 axb5 Qxb5 Ne4 Ne5 f6 Nd7 Rfd8 Nc5 b6 Nxe4 dxe4 a4 f5 h3 h6 a5 bxa5 bxa5 Rxc1 Rxc1 Rf8 Rc6 Qe7 a6 Rf6 Qb7 Qa3 a7 Qc1+ Rxc1 Rg6 a8=Q+ Kh7 Qf7,white,1811,theartofluck,1805,resign,white,,,,,,
6EyolcQF,2021-02-23,False,blitz,Pirc Defense,e4 d6 Qf3 Nf6 Bc4 Bg4 Qb3 b6 Bxf7+ Kd7 f3 Bxf3 Nxf3 e6 g4 Qe7 Bh5 g6 Bxg6 hxg6 d3 Nxg4 h3 Bh6 Bxh6 Nxh6 Nbd2 Rf8 O-O-O Nc6 Qc3 Qf6 Qxf6 Rxf6 Rdf1 Raf8 Kd1 e5 c3 a5 Ke2 Ne7 Ng5 Rxf1 Rxf1 Rxf1 Kxf1 Ke8 Ne6 Kd7 Ng5 Nhg8 b3 Nf6 a3 Nh5 h4 Nf4 d4 exd4 cxd4 Nc6 d5 Ne5 Nc4 Nxc4 bxc4 Nd3 Ke2 Nb2 Nf7 Nxc4 Nh8 Ne5 Ke3 b5 Kd4 c6 dxc6+ Kxc6 Nxg6 Nxg6 h5 Ne7 h6 Ng6 Ke3 b4 axb4 axb4 Kd4 b3 Kc3 b2 Kxb2 Kc5 Kc2 Kd4 Kd2 Kxe4 Kc3 d5 h7 d4+ Kd2 Kd5 Kd3 Kc5 Kc2 Kc4 Kd2 d3 Kc1 Kc3 Kd1 d2 Ke2 Kc2 h8=Q Nxh8 Kf1 d1=Q+ Kg2 Qe2+ Kh3 Qf2 Kg4 Kd3 Kh5 Qg2 Kh6 Ke4 Kh7 Ng6 Kh6 Nf4 Kh7 Qg6+ Kh8 Qg1 Kh7 Kf5 Kh6 Kf6 Kh7 Kf7 Kh8 Qg7#,black,1799,iraklis_p-karampatos,1808,mate,black,,,,,,
1BC3SQiG,2021-02-23,False,blitz,Queen's Gambit Declined: Ragozin Defense,d4 d5 c4 e6 Nf3 Nf6 Nc3 Bb4 Bg5 Nc6 e3 O-O Qc2 h6 Bf4 Nh5 Bg3 Re8 a3 Bd6 Bxd6 cxd6 cxd5 exd5 Nxd5 Be6 Nc3 Rc8 Rc1 Na5 d5 Bg4 Be2 Nc4 Nd4 Bxe2 Qxe2 Nf6 O-O Ne5 Nf3 a6 Nxe5 dxe5 e4 Qb6 b4 Rc7 Na4 Qd6 Rxc7 Qxc7 Nc5 Rc8 f3 Nd7 Rc1 b6 Nxd7 Qxc1+ Kf2 Qc7 Nxe5 Qxe5 Qxa6 Qc7 h3 Qc2+ Kg3 Qc7+ f4 g6 Qd3 Kg7 d6 Qd7 Qd4+ Kg8 e5 h5 h4 b5 Qd5 Rd8,white,1824,samhamed,1804,outoftime,black,,,,,,
gHTU8Rbr,2021-02-23,False,blitz,Van't Kruijs Opening,e3 Nf6 Qf3 d6 Qg3 g6 b3 Bg7 c3 O-O d3 e5 Be2 Nc6 h4 Nh5 Bxh5 gxh5 e4 d5 Bh6 Qf6 Bxg7 Qxg7 Qxg7+ Kxg7 exd5 Ne7 c4 a6 Nd2 b5 Ne4 bxc4 dxc4 Bf5 Ng5 Rad8 N5f3 Kf6 Nh3 e4 Nd2 c6 O-O-O cxd5 cxd5 Rxd5 Nc4 Rc5 Rd6+ Kg7 Nf4 Rc6 Nxh5+ Kg8 Nf6+ Kg7 Nh5+ Kg8 Rxc6 Nxc6 Nd6 Bg6 Nf4 Rd8 Nb7 Rd7 Nc5 Rc7 Nxg6 Ne5 Nxe5 Rxc5+ Kb2 Rxe5 Re1 f5 g3 h5 Kc3 Kf7 Kd4 Kf6 Rc1 Re6 Rc5 Rd6+ Rd5 Ke6 Rxd6+ Kxd6 a4 a5 Kc4 Ke5 b4 axb4 a5 f4 gxf4+ Kxf4 a6 b3 Kxb3 Kf3 a7 Kxf2 a8=Q e3 Qf8+ Ke1 Qf3 e2 Qxh5 Kf1 Qxe2+ Kxe2 h5,black,1809,kengle5,1868,resign,white,,,,,,
ac9BR3Xy,2021-02-23,False,blitz,Torre Attack,d4 Nf6 Nf3 g6 Bg5 Bg7 e3 d6 Nbd2 O-O Bd3 h6 Bh4 b6 O-O Bb7 a4 c5 c3 Nbd7 Re1 cxd4 cxd4 e5 dxe5 dxe5 e4 Nc5 Bc4 Qe7 b4 Ncd7 a5 Rad8 Qb3 g5 Bg3,black,1814,bertawi97de,1884,timeout,white,,,,,,
GOgpWzxk,2021-02-23,False,blitz,Queen's Gambit Declined: Traditional Variation,d4 Nf6 c4 e6 Nf3 d5 Bg5 Be7 e3 b6 Nc3 Bb7 cxd5 exd5 Bd3 Nbd7 O-O O-O a3 Re8 b4 c6 Rc1 Rc8 Qe2 c5 bxc5 bxc5 dxc5 Nxc5 Bb5 Rf8 Rfd1 Nfe4 Bxe7 Nxc3 Bxd8 Nxe2+ Bxe2 Rfxd8 Nd4 Kf8 Rc3 Ne4 Rxc8 Rxc8 Bf3 Ke7 Nb5 a6 Nd4 g6 h3 Rc3 Rb1 Bc8 a4 Nd2 Rb4 Nxf3+ Nxf3 Rc4 Rxc4 dxc4 Nd4 Kd6 a5 Kc5 Kf1 Bf5 Ke1 Be4 f3 Bd3 Kd2 h5 Kc3 Bf1 g4 Bxh3 gxh5 gxh5 f4 Bg4 f5 h4 e4 h3 e5 h2 e6 h1=Q e7 Qc1+ Nc2 Bxf5,white,1874,checkma1e,1819,outoftime,black,,,,,,
ykc6YKkh,2021-02-23,False,blitz,"Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation, Bg4 Line",d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Bg4 Bg2 Qd7 Nbd2 Bb4 O-O Bxd2 Qxd2 O-O-O Rd1 Bxf3 Bxf3 Nxe5 Bg2 Nxc4 Qd3 Nb6 b3 Kb8 Bb2 c5 Rac1 Qd6 e3 Qe6 exd4 cxd4 Qf3 Rd7 Rxd4 Nf6 Rcd1 Rhd8 Rxd7 Rxd7 Rxd7 Qxd7 Be5+ Kc8 Qc3+ Kd8 Bxf6+ gxf6 Qxf6+ Ke8 h4 Qd1+ Kh2 Nd7 Qf3 Qd2 a4 Qb4 Qxb7 Qc5 Qc6 Qxf2 Qc8+ Ke7 Kh3 Qf5+ Kh2 Qf2 Qc4 Ne5 Qe4 f6 Qb7+ Kf8 Qb4+ Kg7 Qb7+ Kg6 Qe4+ Kh6 Kh3 Kg7 Qb1 Qe3 Qf1 Qh6 Qf4 Qg6 Be4 Qf7 Qf5 Kh8 Qc8+ Kg7 Qf5 Kh8 g4 Kg7 g5 Kf8 gxf6,white,1849,carlos_pinheiro,1812,outoftime,white,,,,,,
Zv5dAUR8,2021-02-23,False,blitz,Pirc Defense,e4 d6 d4 Nf6 Nc3 e5 d5 c6 Bd3 cxd5 exd5 b6 Bg5 Be7 Nf3 Nxd5 Bb5+ Bd7 Qxd5 Bc6 Bxc6+ Nxc6 Qxc6+ Kf8 Bxe7+ Qxe7 Qxa8+,black,1818,nikev57,1818,resign,white,,,,,,
ZcbgoJxQ,2021-02-22,False,rapid,"Old Indian Defense: Janowski Variation, Fianchetto Variation",d4 Nf6 c4 d6 Nf3 Bf5 Nc3 e6 e4 Bg6 Bd3 Be7 e5 Bxd3 exf6 Bxf6 Qxd3 O-O O-O Re8 Ne4 Nd7 Nxf6+ Nxf6 Re1 c5 dxc5 dxc5 Qxd8 Raxd8 b3 h6 Bb2 Rd7 Bxf6 gxf6 Rad1 Red8 Rxd7 Rxd7 h3 Kg7 Re2 Kg6 Rd2 Rxd2 Nxd2 f5 Kf1 Kf6 Ke2 Ke5 g3 a6 Kd3 b5 cxb5 axb5 a4 bxa4 bxa4 Kd5 Nc4 e5 a5 e4+ Kc3 Kc6 a6 f6 Kd2 h5 Ke3,white,1858,dp3000,1845,resign,white,,0 19 13 67 61 74 78 90 -174 105 94 106 -4 443 437 562 587 550 568 583 578 574 552 555 549 583 614 626 621 590 521 520 505 580 555 553 555 563 563 585 560 550 567 591 540 565 546 595 611 595 512 565 495 578 584 620 640 616 591 563 690 634 603 752 686 765 980 963 961 1010 775 1018 889 ,34.0,0.0,1.0,1.0
5AaaRHvL,2021-02-22,False,rapid,"King's Indian Defense: Normal Variation, Rare Defenses",c4 Nf6 Nc3 g6 Nf3 Bg7 d4 d6 e4 O-O Bd3 Bg4 O-O Nc6 Be3 e5 Be2 Nd7 a3 Bxf3 Bxf3 exd4 Bd2 dxc3 bxc3 Nce5 Be2 Nc5 Qc2 Qe7 Rfe1 Rfe8 Rab1 b6 a4 Qe6 f3 Nxc4 Bxc4 Qxc4 Rb4 Qe6 Be3 a5 Rb5 Qc4 Reb1 Qxc3 Qf2 Nxa4 R5b3 Qe5 Rb5 Nc5 Bxc5 dxc5 Rf1 Qd4 Qxd4 Bxd4+ Kh1 a4 Rd1 a3 Rxd4 cxd4 Rd5 c5 Rd6 Reb8 e5 a2 e6 a1=Q#,black,1839,sin74,1810,mate,black,,,,,,
phWWC1ds,2021-02-22,False,rapid,King's Indian Defense: Accelerated Averbakh Variation,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bg5 O-O e5 dxe5 dxe5 Qxd1+ Rxd1 Ng4 Bxe7 Re8 Rd8 Rxd8 Bxd8 Nxe5 Nf3 Nxf3+ gxf3 c6 Bd3 Be6 O-O Nd7 Bc7 Ne5 Bxe5 Bxe5 Re1 Bg7 Re2 Rd8 Be4 Bxc4 Re3 Bd4 Re1 Bxc3 bxc3 Rd2 a3 Ra2 f4 f5 Bf3 Rxa3 Re7 Rb3 Kg2 Bd5 Bxd5+ cxd5 Rd7 Rb5 Kf3 a5 Ke3 a4 Kd3 a3 Kc2 a2 Rd8+ Kg7 Ra8 Rc5 Rxa2 d4 Ra3 dxc3 Rxc3 Rb5 Kd3 Kh6 Kc4 Rb2 Rh3+ Kg7 f3 h5 Kd5 Kf6 Kd4 Rb4+ Kc5 Rxf4 Rg3 Rh4 h3 f4 Rg2 Rxh3 Rf2 Rh1 Rd2 Rb1 Rd6+ Kg5 Kd5 b5 Rb6 b4 Kc4 b3 Kc3 h4 Rd6 h3 Rd2 Kh4 Kd3 g5 Ke4 Kg3 Kf5 h2 Kxg5 h1=Q Kf5 Kxf3 Rd3+ Ke2 Rd4 f3 Re4+ Kf2 Kg4 Qg2+ Kf4 Qh2+ Kf5 Rg1 Rb4 Qh7+ Ke6 Rg6+ Ke5 Qh5+ Kd4 Rg4+ Kc3 Qc5+ Kxb3 Qxb4+ Kc2 Rc4+ Kd3 Qc3#,black,1833,sandro84,1736,mate,black,,0 19 13 28 17 75 33 59 25 78 -80 -57 -79 -9 -10 -21 -21 -9 -74 -62 -47 -75 -145 -132 -145 -151 -201 -240 -290 -305 -317 -189 -187 -194 -199 -180 -565 -525 -655 -700 -713 -630 -634 -665 -693 -580 -615 -590 -683 -610 -649 -638 -791 -675 -663 -469 -490 -485 -611 -367 -412 -445 -467 -503 -601 -462 -816 -330 -315 -319 -362 -318 -458 -455 -782 -698 -780 -137 -154 -138 -355 -313 -345 -305 -438 -490 -625 -478 -517 -515 -805 -844 -852 -763 -948 -954 -977 -942 -915 -939 -914 -893 -950 -961 -8265 -926 -975 -933 -1000 -935 -999 -982 -995 -1004 -1011 -1228 -1559 -1018 -1094 -1115 -1100 -2006 -7916 -8722 -8201 -8200 ,43.0,8.0,1.0,2.0
ATAIU691,2021-02-22,False,blitz,Pirc Defense,e4 d6 d4 Nf6 Bd3 Nbd7 Ne2 e5 O-O exd4 Nxd4 Ne5 f4 Nxd3 cxd3 c5 Nc2 b6 Be3 Be7 Nd2 Bb7 Nf3 O-O h3 h6 Qe2 Nh5 Bd2 Ng3 Qf2 Nxf1 Rxf1 f6 Ne3 d5 e5 fxe5 Nxe5 Qe8 Qf3 Bf6 N3g4 Rb8 Qg3 Be7 Nxh6+ Kh7 Nhg4 Bc8 f5 Bf6 Bf4 Bxf5 Nxf6+ Rxf6 Qg5 Qe6 Rf3 Rbf8 Rg3 Kg8,black,1823,laskyer,1821,resign,white,,,,,,
lJhRWXSx,2021-02-22,False,blitz,Philidor Defense: Lion Variation,e4 d6 d4 Nf6 Nc3 Nbd7 Nf3 e5 dxe5 dxe5 Bc4 Be7 O-O c6 a4 Qc7 Bg5 h6 Bh4 O-O Qe2 Nc5 Bg3 Bd6 Rfd1 Re8 Nh4 Bg4 f3 Be6 Bxe6 Nxe6 Nf5 Rad8 Nxd6 Rxd6 Rxd6 Qxd6 Rd1 Qc7 Qe3 Nh5 Qxa7 Nxg3 hxg3 Nd4 Rd2 Re7 Ne2 Nxe2+ Rxe2 Kh7 Kf2 Qd6 Qa5 Rd7 Qc3 f6 b3 Kg8 Ke3 Kf7 Rd2 Qd4+ Qxd4 exd4+ Kd3 c5 Kc4 b6 c3 Ke6 cxd4 cxd4 Rxd4 Rxd4+ Kxd4 Kd6 Kc4 Kc6 b4 g5 a5 bxa5 bxa5 h5 a6 Kb6 Kd5 Kxa6 Ke6 h4 gxh4 gxh4 Kxf6 Kb6 e5 Kc6 e6 Kd6 e7 Kd7 Kf7,black,1830,bulka1915,1758,resign,white,,,,,,
wYr0uQdD,2021-02-22,False,blitz,Queen's Gambit Declined: Three Knights Variation,d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bg5 Nbd7 e3 b6 cxd5 Nxd5 Nxd5 exd5 Bxe7 Qxe7 Rc1 Nf6 a3 O-O Qc2 Bg4 Ne5 Rac8 Nxg4 Nxg4 Be2 Nf6 Qc6 Qd7 Bf3 Qxc6 Rxc6 Rfe8 O-O Re6 Rfc1 a5 Rxc7 Rxc7 Rxc7 g6 h3 Kg7 Kf1 Ne4 Ke2 Rd6 Bxe4 dxe4 f3 exf3+ gxf3 Kf6 Kd3 h5 e4 Kg7 f4 b5 Rc5 Rb6 e5 Kf8 d5 Ke7 Ke4 b4 a4 b3 Rxa5 Rb4+ Ke3 h4 Ra7+ Kf8 d6 Rb8 Rc7 Kg7 d7 Rd8 Ke4 f6 e6 Kf8 Kd5 Ke7 Rc8 g5 fxg5 fxg5 Rc4 Rf8 Ke5 Rf4 Rxf4 gxf4 Kxf4,white,1765,bulka1915,1825,resign,white,,,,,,
vZ7LMzmH,2021-02-22,False,blitz,Queen's Gambit Accepted: Saduleto Variation,d4 d5 c4 dxc4 e4 e6 Nf3 Nf6 Nc3 Be7 Bxc4 O-O Bg5 h6 Be3 c5 d5 exd5 Bxd5 Nxd5 Nxd5 Re8 O-O Bd6 Qc2 Be6 Rad1 b6 Rfe1 Bxd5 exd5 Nd7 Qd2 Nf6 Bf4 Rxe1+ Nxe1 Bxf4 Qxf4 Nxd5 Qd2 Qf6 Qxd5 Qxb2 Nf3 Rc8 Ne5 Rf8 Nd7 Rd8 Nf6+ gxf6 Qxd8+ Kg7 Qd2 Qe5 g3 a5 Re1 Qc7 Re4 b5 Rg4+ Kh7 Rh4 Kg7 Qxh6+ Kg8 Rg4#,white,1778,sspartak,1820,mate,white,,,,,,
MhLllt1i,2021-02-22,False,blitz,Pirc Defense: Classical Variation,e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Bg5 Bg4 Qd2 Bxf3 gxf3 Nc6 h4 e5 dxe5 Nxe5 Be2 h6 Be3 a6 O-O-O b5 f4 Nc4 Bxc4 bxc4 Nd5 Nxe4 Qb4 Rb8 Qa4+ Qd7 Qxd7+ Kxd7 c3 a5 f3 Ng3 Rhg1 Nf5 Bf2 Rb7 h5 Ne7 hxg6 Nxg6 f5 Kc6 fxg6 f5 Ne3 f4 Nxc4 Rhb8 Nxa5+ Kd7 Nxb7 Rxb7 Rge1,black,1826,illuzhin,1826,resign,white,,,,,,
Ozi3kNpj,2021-02-22,False,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bg5 O-O e3 dxc4 Bxc4 c6 Bd3 Nd5 Nxd5 exd5 Bxe7 Qxe7 a3 Nd7 b4 Nf6 O-O Ne4 h3 f5 Ne5 Be6 b5 Rac8 bxc6 bxc6 Rc1 Qd6 Qc2 c5 Qb1 c4 Bxe4 fxe4 f3 exf3 Rxf3 Rxf3 Nxf3 Qg3 Kh1 Bxh3 gxh3 Qxf3+ Kh2 Qxe3 Qf5 Rf8 Qc2 Rf2+,white,1814,albertomarinli,1832,resign,black,,,,,,
WVFIIIVT,2021-02-22,False,blitz,Pirc Defense,e4 d6 Nf3 Nf6 Nc3 g6 Bc4 Bg7 d4 O-O O-O Bg4 h3 Bxf3 Qxf3 Nc6 Be3 e5 Rfd1 exd4 Bxd4 Nxd4 Rxd4 Nd7 Rd3 Ne5 Qe2 Nxd3 cxd3 Qe7 Re1 c6 f4 b5 Bb3 Rfe8 Qf3 Qd7 Rd1 Rad8 d4 Qe7 e5 dxe5 dxe5 Rxd1+ Nxd1 Qc5+ Kh2 Kf8 Nc3 f6 Ne4 Qd4 Nd6 Re7 Nc8 Rd7 exf6 Qxf6 Qe4 Rd8 Nxa7 Qe7 Qxc6 Qxa7 Qe6 Qe7 Qg8#,black,1837,mmoorraadd1388,1874,mate,white,,,,,,
C424HMed,2021-02-21,False,blitz,"Queen's Gambit Declined: Harrwitz Attack, Orthodox Defense",d4 d5 c4 Nf6 Nf3 e6 Nc3 Be7 Bf4 c6 e3 O-O c5 Nbd7 Qb3 Nh5 Be5 Nxe5 Nxe5 Qc7 Be2 Nf6 Qc2 Nd7 Nxd7 Bxd7 Bd3 f5 f4 Bf6 O-O Qd8 Ne2 Qe8 Ng3 Qg6 Be2 Qe8 b4 g6 a4 Bh4 Nh1 a6 g3 Bf6 Bf3 g5 fxg5 Bxg5 Qe2 Qg6 Nf2 Bf6 Nh3 Kh8 Nf4 Qg7 Nh5 Qe7 Nxf6 Qxf6 Qf2 Rg8 Bg2 Rg7 Qf4 Rag8 Rf3 Qg5 Qxg5 Rxg5 Raf1 h5 Kh1 h4 gxh4 Rxg2 h5 Rc2 h6 Rgg2 Rh3 Rce2 Rg1 Rxg1+ Kxg1 Rb2 h7 Rxb4,white,1851,gabo2909,1842,outoftime,black,,,,,,
AqvBaQIi,2021-02-21,False,blitz,Queen's Gambit Declined: Baltic Defense,d4 d5 c4 Bf5 Nf3 e6 Nc3 Nf6 Bg5 Be7 e3 Ne4 Bxe7 Qxe7 cxd5 Nxc3 bxc3 exd5 Bd3 Be4 O-O f6 Be2 O-O Rc1 c6 c4 Nd7 cxd5 cxd5 Qb3 Nb6 Nd2 Bg6 Bf3 Bf7 Rc5 Rfc8 Rfc1 Rxc5 Rxc5 Qd6 a4 Rc8 Rxc8+ Nxc8 Qxb7 Be6 h3 Qb6 Bxd5 Qxb7 Bxb7 Nb6 a5 Nc4 Nxc4 Bxc4 g4 Kf7 Kg2 Ke6 Kf3 Kd6 Kf4 g6 h4 Kc7 a6 Kb6 g5 f5 f3 Bxa6 Bd5 Bb7 Bg8 a5 e4 fxe4 fxe4 a4 e5 a3 Ba2 Kc7 d5 Kd7 Ke3,white,1819,q_puzzle,1837,outoftime,white,,,,,,
f5o97XEg,2021-02-21,False,blitz,Horwitz Defense,d4 e6 c4 c5 d5 e5 e4 d6 Nf3 Nf6 Nc3 Be7 a4 Bd7 h3 O-O Bd3 a6 O-O Bc8 Bg5 Nxd5 Nxd5 Bxg5 Nxg5 Qxg5 b4 Qd8 b5 axb5 axb5 Rxa1 Qxa1 Nd7 f4 h6 fxe5 Nxe5 Be2 Qh4 Rf4 Qg3 Qf1 Be6 Kh1 Qe3 Qf2 Qc1+ Qf1 Qd2 Nc7 Rc8 Nxe6 fxe6 Rf2 Qd4 Rf4 Qe3 Kh2 g5 Rf2 Qxe4 Rf6 Kg7 Rxe6 Ng4+ Bxg4 Qxc4 Qf6+ Kh7 Re7+ Kg8 Qg7#,white,1780,mahermaher,1831,mate,white,,,,,,
